slot_key,surface,geo_code,geography_name,level,tab,indicator_code,indicator_name,lifecycle_status,status,resolved,completion_phase,reason,series_code,observation_id,period_label,value,badge,geographic_method,source,source_url
"KEN-C033-CON181-W0905|profile|representation|IND-WARD-FUND-ALLOCATION","profile","KEN-C033-CON181-W0905","Sogoo","ward","representation","IND-WARD-FUND-ALLOCATION","Ward-level development fund allocation","planned","planned_unresolved","false","P24","Never divide county budgets mechanically by ward count.","","","","","","","County-specific publications",""
"KEN-C033-CON181-W0906|profile|infrastructure|IND-HEALTH-FACILITY-DENSITY","profile","KEN-C033-CON181-W0906","Sagamian","ward","infrastructure","IND-HEALTH-FACILITY-DENSITY","Health facilities assessed per 10,000 residents","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","MoH Kenya Health Facility Census 2023 + KNBS Gross County Product 2024 projected 2023 population","https://www.health.go.ke/sites/default/files/2024-01/Kenya%20Health%20Facility%20Census%20Report%20September%202023.pdf"
"KEN-C033-CON181-W0906|profile|overview|IND-LAND-AREA","profile","KEN-C033-CON181-W0906","Sagamian","ward","overview","IND-LAND-AREA","Land area","active","published_derived","true","complete","Canonical series has a latest observation for this geography and indicator.","KDA-AREA-KEN-C033-CON181-W0906","6e2e5c21-f837-539f-b1d1-73ddcd960d7d","Boundary-derived 2012-01","416.1","B","aggregated","KDA","https://github.com/dansamuka/kenya-data-atlas/blob/main/docs/methodology/indicators.md"
"KEN-C033-CON181-W0906|profile|overview|IND-POPULATION","profile","KEN-C033-CON181-W0906","Sagamian","ward","overview","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C033-CON181-W0906|profile|overview|IND-REGISTERED-VOTERS","profile","KEN-C033-CON181-W0906","Sagamian","ward","overview","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON181-W0906|profile|people|IND-POPULATION","profile","KEN-C033-CON181-W0906","Sagamian","ward","people","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C033-CON181-W0906|profile|people|IND-REGISTERED-VOTERS","profile","KEN-C033-CON181-W0906","Sagamian","ward","people","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON181-W0906|profile|representation|IND-MCA-IDENTITY","profile","KEN-C033-CON181-W0906","Sagamian","ward","representation","IND-MCA-IDENTITY","Member of County Assembly (name, party)","planned","planned_unresolved","false","P24","No single confirmed machine-readable source; remain planned.","","","","","","","County assemblies / IEBC",""
"KEN-C033-CON181-W0906|profile|representation|IND-REGISTERED-VOTERS","profile","KEN-C033-CON181-W0906","Sagamian","ward","representation","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON181-W0906|profile|representation|IND-TURNOUT-HISTORY","profile","KEN-C033-CON181-W0906","Sagamian","ward","representation","IND-TURNOUT-HISTORY","Turnout, prior general elections","planned","planned_unresolved","false","P24","Natural extension of the Sprint 2 electoral architecture; not yet ingested.","","","","","","","IEBC",""
"KEN-C033-CON181-W0906|profile|representation|IND-WARD-FUND-ALLOCATION","profile","KEN-C033-CON181-W0906","Sagamian","ward","representation","IND-WARD-FUND-ALLOCATION","Ward-level development fund allocation","planned","planned_unresolved","false","P24","Never divide county budgets mechanically by ward count.","","","","","","","County-specific publications",""
"KEN-C033-CON181|profile|infrastructure|IND-HEALTH-FACILITY-DENSITY","profile","KEN-C033-CON181","Narok South","constituency","infrastructure","IND-HEALTH-FACILITY-DENSITY","Health facilities assessed per 10,000 residents","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","MoH Kenya Health Facility Census 2023 + KNBS Gross County Product 2024 projected 2023 population","https://www.health.go.ke/sites/default/files/2024-01/Kenya%20Health%20Facility%20Census%20Report%20September%202023.pdf"
"KEN-C033-CON181|profile|overview|IND-LAND-AREA","profile","KEN-C033-CON181","Narok South","constituency","overview","IND-LAND-AREA","Land area","active","published_derived","true","complete","Canonical series has a latest observation for this geography and indicator.","KDA-AREA-KEN-C033-CON181","7415c9fa-1859-5b8c-880b-84d6e00efc95","Boundary-derived 2012-01","4984.3","B","aggregated","KDA","https://github.com/dansamuka/kenya-data-atlas/blob/main/docs/methodology/indicators.md"
"KEN-C033-CON181|profile|overview|IND-POPULATION","profile","KEN-C033-CON181","Narok South","constituency","overview","IND-POPULATION","Population","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C033-CON181|profile|overview|IND-REGISTERED-VOTERS","profile","KEN-C033-CON181","Narok South","constituency","overview","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON181|profile|people|IND-HOUSEHOLD-SIZE","profile","KEN-C033-CON181","Narok South","constituency","people","IND-HOUSEHOLD-SIZE","Average household size","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","KNBS 2019 Kenya Population and Housing Census, Volume I, Table 2.3","https://repository.knbs.or.ke/handle/knbs-ke-repo/385"
"KEN-C033-CON181|profile|people|IND-POPULATION","profile","KEN-C033-CON181","Narok South","constituency","people","IND-POPULATION","Population","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C033-CON181|profile|people|IND-REGISTERED-VOTERS","profile","KEN-C033-CON181","Narok South","constituency","people","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON181|profile|representation|IND-MP-IDENTITY","profile","KEN-C033-CON181","Narok South","constituency","representation","IND-MP-IDENTITY","Member of Parliament (name, party)","planned","planned_unresolved","false","P23","No single confirmed machine-readable source; remain planned.","","","","","","","IEBC / Parliament of Kenya",""
"KEN-C033-CON181|profile|representation|IND-NG-CDF-ALLOCATION","profile","KEN-C033-CON181","Narok South","constituency","representation","IND-NG-CDF-ALLOCATION","NG-CDF allocation (financial year)","planned","planned_unresolved","false","P23","Do not promote until a specific citable report/page is identified.","","","","","","","NG-CDF Board",""
"KEN-C033-CON181|profile|representation|IND-NG-CDF-UTILIZATION","profile","KEN-C033-CON181","Narok South","constituency","representation","IND-NG-CDF-UTILIZATION","NG-CDF utilization rate","planned","planned_unresolved","false","P23","Do not promote until a specific citable report/page is identified.","","","","","","","NG-CDF Board",""
"KEN-C033-CON181|profile|representation|IND-REGISTERED-VOTERS","profile","KEN-C033-CON181","Narok South","constituency","representation","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P23","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON181|profile|representation|IND-TURNOUT-HISTORY","profile","KEN-C033-CON181","Narok South","constituency","representation","IND-TURNOUT-HISTORY","Turnout, prior general elections","planned","planned_unresolved","false","P23","Natural extension of the Sprint 2 electoral architecture; not yet ingested.","","","","","","","IEBC",""
"KEN-C033-CON182-W0907|profile|infrastructure|IND-HEALTH-FACILITY-DENSITY","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","infrastructure","IND-HEALTH-FACILITY-DENSITY","Health facilities assessed per 10,000 residents","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","MoH Kenya Health Facility Census 2023 + KNBS Gross County Product 2024 projected 2023 population","https://www.health.go.ke/sites/default/files/2024-01/Kenya%20Health%20Facility%20Census%20Report%20September%202023.pdf"
"KEN-C033-CON182-W0907|profile|overview|IND-LAND-AREA","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","overview","IND-LAND-AREA","Land area","active","published_derived","true","complete","Canonical series has a latest observation for this geography and indicator.","KDA-AREA-KEN-C033-CON182-W0907","edfc84fa-a116-5783-997e-625a5d5cb44f","Boundary-derived 2012-01","265.4","B","aggregated","KDA","https://github.com/dansamuka/kenya-data-atlas/blob/main/docs/methodology/indicators.md"
"KEN-C033-CON182-W0907|profile|overview|IND-POPULATION","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","overview","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C033-CON182-W0907|profile|overview|IND-REGISTERED-VOTERS","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","overview","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON182-W0907|profile|people|IND-POPULATION","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","people","IND-POPULATION","Population","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.knbs.or.ke/2019-kenya-population-and-housing-census-results/"
"KEN-C033-CON182-W0907|profile|people|IND-REGISTERED-VOTERS","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","people","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON182-W0907|profile|representation|IND-MCA-IDENTITY","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","representation","IND-MCA-IDENTITY","Member of County Assembly (name, party)","planned","planned_unresolved","false","P24","No single confirmed machine-readable source; remain planned.","","","","","","","County assemblies / IEBC",""
"KEN-C033-CON182-W0907|profile|representation|IND-REGISTERED-VOTERS","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","representation","IND-REGISTERED-VOTERS","Registered voters","active","active_missing","false","P24","Indicator is active but no canonical observation is attached to this geography.","","","","","","","","https://www.iebc.or.ke/"
"KEN-C033-CON182-W0907|profile|representation|IND-TURNOUT-HISTORY","profile","KEN-C033-CON182-W0907","Ilmotiok","ward","representation","IND-TURNOUT-HISTORY","Turnout, prior general elections","planned","planned_unresolved","false","P24","Natural extension of the Sprint 2 electoral architecture; not yet ingested.","","","","","","","IEBC",""
